,cash,LQD,EFA,IEF,EEM,TLT,SHY,SPY
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,1.289073155622848,1.3143984013408225e-10
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,1.290312972309429,1.3055917224830724e-10
2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,1.2900034818171071,1.3007043456398151e-10
2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2900034818171071,1.3090039376824983e-10
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2906228337452097,1.2992291839959838e-10
2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,1.290312972309429,1.3097412172050583e-10
2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,1.2907785063500172,1.314352603838808e-10
2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,1.2915534072351076,1.3171650826713944e-10
2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2912430512080488,1.3202540036625215e-10
2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,1.2915534072351076,1.319470324039236e-10
2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.2913982292215782,1.3177184189375086e-10
2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,1.2915534072351076,1.3256489192698788e-10
2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,1.291088244137978,1.336115154976939e-10
2018-08-28,0.0,0.0,0.0,0.0,0.0,0.0,1.2906228337452095,1.3367611407948256e-10
2018-08-29,0.0,0.0,0.0,0.0,0.0,0.0,1.2904677793794996,1.3439537590059245e-10
2018-08-30,0.0,0.0,0.0,0.0,0.0,0.0,1.291398229221578,1.338512895246875e-10
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,1.2917077197139,1.3385589940482447e-10
2018-09-04,0.0,0.0,0.0,0.0,0.0,0.0,1.2914131906863677,1.299056295901557e-10
2018-09-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2914131906863677,1.2955599512300358e-10
2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,1.291879095670443,1.2916604131232237e-10
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,1.290481504366037,1.289150010408251e-10
2018-09-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2906370533230342,1.2913910804942736e-10
2018-09-11,0.0,0.0,0.0,0.0,0.0,0.0,1.2898607923118814,1.2956495823169946e-10
2018-09-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2898607923118814,1.295963291121351e-10
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,1.2900159703254204,1.30362836007261e-10
2018-09-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2895503126369843,1.3038528771580806e-10
2018-09-17,0.0,0.0,0.0,0.0,0.0,0.0,1.2892397093142676,1.2969492330778992e-10
2018-09-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2890846549485482,1.3039870308764702e-10
2018-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2887742989214706,1.3053766056363827e-10
2018-09-20,0.0,0.0,0.0,0.0,0.0,0.0,1.2892397093142673,1.3159549778258567e-10
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2889291059915506,1.3147528667772309e-10
2018-09-24,0.0,0.0,0.0,0.0,0.0,0.0,1.2889291059915506,1.3103851087602754e-10
2018-09-25,0.0,0.0,0.0,0.0,0.0,0.0,1.289084654948548,1.3091693773013763e-10
2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,1.2892397093142673,1.3052521180156065e-10
2018-09-27,0.0,0.0,0.0,0.0,0.0,0.0,1.2892397093142673,1.3088990194802548e-10
2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,1.2898607923118814,1.30903434484684e-10
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.2895032028941735,1.2971350040296454e-10
2018-10-02,0.0,0.0,0.0,0.0,0.0,0.0,1.2899698497651937,1.2963790633801456e-10
2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,1.2893474066415276,1.2970906049901587e-10
2018-10-04,0.0,0.0,0.0,0.0,0.0,0.0,1.2890368033187924,1.2869527278925344e-10
2018-10-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2888811307139663,1.2797499599362144e-10
2018-10-08,0.0,0.0,0.0,0.0,0.0,0.0,1.2885702800955918,1.2797499599362144e-10
2018-10-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2890368033187922,1.2778823078322083e-10
2018-10-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2893474066415274,1.2374204652543555e-10
2018-10-11,0.0,0.0,0.0,0.0,0.0,0.0,1.2898143008081866,1.2101645891004733e-10
2018-10-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2898143008081866,1.2269716502580466e-10
2018-10-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2902807003835677,1.2200796755781328e-10
2018-10-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2898143008081866,1.246757713418436e-10
2018-10-17,0.0,0.0,0.0,0.0,0.0,0.0,1.2898143008081866,1.2469804317272612e-10
2018-10-18,0.0,0.0,0.0,0.0,0.0,0.0,1.29059204559322,1.2289723548582336e-10
2018-10-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2898143008081866,1.2283056461545424e-10
2018-10-22,0.0,0.0,0.0,0.0,0.0,0.0,1.289503202894173,1.2227916325437759e-10
2018-10-23,0.0,0.0,0.0,0.0,0.0,0.0,1.2902807003835675,1.2165670896789456e-10
2018-10-24,0.0,0.0,0.0,0.0,0.0,0.0,1.292302465881196,1.1797070649460884e-10
2018-10-25,0.0,0.0,0.0,0.0,0.0,0.0,1.2918356953623562,1.2008712337979038e-10
2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0,1.2926126982604724,1.179751174741018e-10
2018-10-29,0.0,0.0,0.0,0.0,0.0,0.0,1.2930795924271319,1.17321504317725e-10
2018-10-30,0.0,0.0,0.0,0.0,0.0,0.0,1.2924578911903832,1.1906000872706806e-10
2018-10-31,0.0,0.0,0.0,0.0,0.0,0.0,1.2918356953623564,1.2033169411489063e-10
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.2925521108954514,1.3002019567007575e-10
2018-11-02,0.0,0.0,0.0,0.0,0.0,0.0,1.290994395664552,1.2925005138869951e-10
2018-11-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2914621553659722,1.2996312503870641e-10
2018-11-06,0.0,0.0,0.0,0.0,0.0,0.0,1.291149820973747,1.3078552350559138e-10
2018-11-07,0.0,0.0,0.0,0.0,0.0,0.0,1.290683421398342,1.3358550980274103e-10
2018-11-08,0.0,0.0,0.0,0.0,0.0,0.0,1.29052713055441,1.3334304852652792e-10
2018-11-09,0.0,0.0,0.0,0.0,0.0,0.0,1.291149820973747,1.320405362220246e-10
2018-11-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2920848457853094,1.2957330216610601e-10
2018-11-13,0.0,0.0,0.0,0.0,0.0,0.0,1.292240394742324,1.2933086408305115e-10
2018-11-14,0.0,0.0,0.0,0.0,0.0,0.0,1.293175172258247,1.284466558494637e-10
2018-11-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2937979863254037,1.2978722812663448e-10
2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2947328874891464,1.3012476588951518e-10
2018-11-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2958233376099038,1.2792375836595023e-10
2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0,1.295511497808957,1.2555638631834886e-10
2018-11-21,0.0,0.0,0.0,0.0,0.0,0.0,1.295511497808957,1.259842150462475e-10
2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0,1.295200028951469,1.2514282138276618e-10
2018-11-26,0.0,0.0,0.0,0.0,0.0,0.0,1.2953557015563033,1.2716314647260954e-10
2018-11-27,0.0,0.0,0.0,0.0,0.0,0.0,1.2955114978089572,1.2759096746945544e-10
2018-11-28,0.0,0.0,0.0,0.0,0.0,0.0,1.295978762919099,1.3052882163022058e-10
2018-11-29,0.0,0.0,0.0,0.0,0.0,0.0,1.296290602720046,1.3024357670811234e-10
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0,1.2967578678301879,1.3103744759036534e-10
2018-12-03,0.0,0.0,0.0,0.0,0.0,0.0,1.2956969696158966,1.3033654279661732e-10
2018-12-04,0.0,0.0,0.0,0.0,0.0,0.0,1.29663335455353,1.2611333115569156e-10
2018-12-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2978814556443095,1.2592197688647904e-10
2018-12-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2992849820442933,1.2299608708429346e-10
2018-12-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2992849820442933,1.232294096690745e-10
2018-12-11,0.0,0.0,0.0,0.0,0.0,0.0,1.2980372518969727,1.2325741384347738e-10
2018-12-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2978814556443095,1.23878066793841e-10
2018-12-13,0.0,0.0,0.0,0.0,0.0,0.0,1.2991298040307282,1.2383605294302954e-10
2018-12-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2999098981244201,1.2154945518398088e-10
2018-12-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3011582465108387,1.1916484281452213e-10
2018-12-18,0.0,0.0,0.0,0.0,0.0,0.0,1.3019241211052797,1.1903418702413733e-10
2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0,1.3022363318497039,1.1725156574464745e-10
2018-12-20,0.0,0.0,0.0,0.0,0.0,0.0,1.3020800410057625,1.1534294844796609e-10
2018-12-21,0.0,0.0,0.0,0.0,0.0,0.0,1.3030177860694114,1.1297961621537068e-10
2018-12-24,0.0,0.0,0.0,0.0,0.0,0.0,1.3041107091466257,1.0999436363481672e-10
2018-12-26,0.0,0.0,0.0,0.0,0.0,0.0,1.3028617425211093,1.1555182619650006e-10
2018-12-27,0.0,0.0,0.0,0.0,0.0,0.0,1.3042674945818455,1.1643896656691317e-10
2018-12-28,0.0,0.0,0.0,0.0,0.0,0.0,1.3061422428222258,1.1628875338968928e-10
2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,1.3066109917062307,1.1730730847120274e-10
2019-01-02,0.0,0.0,0.0,0.0,0.0,0.0,1.3067674062597665,1.3145013839284592e-10
2019-01-03,0.0,0.0,0.0,0.0,0.0,0.0,1.3094237323677995,1.2831336089524183e-10
2019-01-04,0.0,0.0,0.0,0.0,0.0,0.0,1.3066109917679982,1.32611324174963e-10
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0,1.305673864943403,1.3365693932840893e-10
2019-01-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3048926580192979,1.3491267826379789e-10
2019-01-09,0.0,0.0,0.0,0.0,0.0,0.0,1.305517574099454,1.3554319403043614e-10
2019-01-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3056738649434028,1.360213373481001e-10
2019-01-11,0.0,0.0,0.0,0.0,0.0,0.0,1.306455071867508,1.360738555505733e-10
2019-01-14,0.0,0.0,0.0,0.0,0.0,0.0,1.306455071867508,1.352436907583248e-10
2019-01-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3069236971037155,1.3679367434930443e-10
2019-01-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3066109917679982,1.371247208251982e-10
2019-01-17,0.0,0.0,0.0,0.0,0.0,0.0,1.306455071867508,1.3816505187609828e-10
2019-01-18,0.0,0.0,0.0,0.0,0.0,0.0,1.3053611596076855,1.40003987524781e-10
2019-01-22,0.0,0.0,0.0,0.0,0.0,0.0,1.306455071867508,1.3811249119691652e-10
2019-01-23,0.0,0.0,0.0,0.0,0.0,0.0,1.3061422428839713,1.384014772359865e-10
2019-01-24,0.0,0.0,0.0,0.0,0.0,0.0,1.3072365260872525,1.3847502990454244e-10
2019-01-25,0.0,0.0,0.0,0.0,0.0,0.0,1.3062987810235593,1.396467159290175e-10
2019-01-28,0.0,0.0,0.0,0.0,0.0,0.0,1.3064550718675083,1.3858540138408494e-10
2019-01-29,0.0,0.0,0.0,0.0,0.0,0.0,1.3070803588911235,1.3840147723598651e-10
2019-01-30,0.0,0.0,0.0,0.0,0.0,0.0,1.3087989399354631,1.405924938266458e-10
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0,1.309892975843105,1.4182722378197715e-10
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.3083583828404735,1.3161017765515984e-10
2019-02-04,0.0,0.0,0.0,0.0,0.0,0.0,1.3083583828404735,1.325361275487187e-10
2019-02-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3083583828404735,1.330916675425532e-10
2019-02-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3089847826945058,1.3291620565978476e-10
2019-02-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3099237642364565,1.3164914992353475e-10
2019-02-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3103936259508908,1.3180999523577438e-10
2019-02-11,0.0,0.0,0.0,0.0,0.0,0.0,1.3099237642364567,1.318830938475241e-10
2019-02-12,0.0,0.0,0.0,0.0,0.0,0.0,1.309767349744678,1.3357901788606087e-10
2019-02-13,0.0,0.0,0.0,0.0,0.0,0.0,1.3088278736114487,1.3401273999290056e-10
2019-02-14,0.0,0.0,0.0,0.0,0.0,0.0,1.3105497931470305,1.337154444640316e-10
2019-02-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3099237642364567,1.3517262593089595e-10
2019-02-19,0.0,0.0,0.0,0.0,0.0,0.0,1.3108631167218663,1.3540653833667394e-10
2019-02-20,0.0,0.0,0.0,0.0,0.0,0.0,1.310706825877907,1.3567945452903825e-10
2019-02-21,0.0,0.0,0.0,0.0,0.0,0.0,1.3102367168678337,1.3519698950829493e-10
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.3111759457054237,1.3603521634002245e-10
2019-02-25,0.0,0.0,0.0,0.0,0.0,0.0,1.311019531213645,1.3622037007279113e-10
2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0,1.3116459310676776,1.3612293152230098e-10
2019-02-27,0.0,0.0,0.0,0.0,0.0,0.0,1.3113329784363004,1.3606443372197437e-10
2019-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.311019531213645,1.358109957842447e-10
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.3101415081276118,1.3178954550948748e-10
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0,1.3104549553502867,1.3131016838344488e-10
2019-03-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3106121117289928,1.3113158167298212e-10
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3115527006926564,1.3033731078123546e-10
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,1.312650446035026,1.2924696072233404e-10
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3131212969320458,1.289885107522779e-10
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,1.3128077260615514,1.3085896756249952e-10
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,1.3132779587194734,1.31352493631393e-10
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,1.3134349914503596,1.3222188613915683e-10
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,1.313748809616493,1.3213729643356277e-10
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3142189186265956,1.3279015388467834e-10
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,1.3139053477561011,1.3327159788099777e-10
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,1.313748809616493,1.333046678054269e-10
2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0,1.3156306057829181,1.3290343661293884e-10
2019-03-21,0.0,0.0,0.0,0.0,0.0,0.0,1.3156306057829181,1.344045467442075e-10
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,1.317826096467657,1.318177674073114e-10
2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0,1.3192375363283404,1.317186184243262e-10
2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,1.3190807508930933,1.3270047299127001e-10
2019-03-27,0.0,0.0,0.0,0.0,0.0,0.0,1.3201783725876433,1.3200655169097816e-10
2019-03-28,0.0,0.0,0.0,0.0,0.0,0.0,1.320021587152396,1.3250694706402698e-10
2019-03-29,0.0,0.0,0.0,0.0,0.0,0.0,1.3192375363283404,1.3334244897828112e-10
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.3178861893867762,1.325685972507912e-10
2019-04-02,0.0,0.0,0.0,0.0,0.0,0.0,1.3185151858450965,1.3263350792048617e-10
2019-04-03,0.0,0.0,0.0,0.0,0.0,0.0,1.3178861893867764,1.3284223148639283e-10
2019-04-04,0.0,0.0,0.0,0.0,0.0,0.0,1.3182005021442071,1.331947231516377e-10
2019-04-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3180433457654919,1.3383939495811128e-10
2019-04-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3177291566558806,1.33941442235934e-10
2019-04-09,0.0,0.0,0.0,0.0,0.0,0.0,1.3178861893867766,1.332550197433626e-10
2019-04-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3189861603899646,1.3370957361872135e-10
2019-04-11,0.0,0.0,0.0,0.0,0.0,0.0,1.3182005021442074,1.3367245194288476e-10
2019-04-12,0.0,0.0,0.0,0.0,0.0,0.0,1.31741484389845,1.3457685602188522e-10
2019-04-15,0.0,0.0,0.0,0.0,0.0,0.0,1.317571876629346,1.3448872563942842e-10
2019-04-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3174148438984503,1.3457685602188522e-10
2019-04-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3178861893867766,1.3424756913711102e-10
2019-04-18,0.0,0.0,0.0,0.0,0.0,0.0,1.3182005021442074,1.3451193041989908e-10
2019-04-22,0.0,0.0,0.0,0.0,0.0,0.0,1.3183577821707422,1.346278796607966e-10
2019-04-23,0.0,0.0,0.0,0.0,0.0,0.0,1.3189861603899644,1.3583838077639176e-10
2019-04-24,0.0,0.0,0.0,0.0,0.0,0.0,1.3197716949879021,1.3553691275005828e-10
2019-04-25,0.0,0.0,0.0,0.0,0.0,0.0,1.3197716949879021,1.35453441242445e-10
2019-04-26,0.0,0.0,0.0,0.0,0.0,0.0,1.3211861023963405,1.3608422601813504e-10
2019-04-29,0.0,0.0,0.0,0.0,0.0,0.0,1.320715004203653,1.3629754872972058e-10
2019-04-30,0.0,0.0,0.0,0.0,0.0,0.0,1.3216573242368472,1.3636711827425907e-10
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.3204921909118317,1.328307397403265e-10
2019-05-02,0.0,0.0,0.0,0.0,0.0,0.0,1.3198626998621952,1.325439226460403e-10
2019-05-03,0.0,0.0,0.0,0.0,0.0,0.0,1.3203347872374676,1.3384126036279426e-10
2019-05-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3211219292571073,1.3329048830017793e-10
2019-05-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3217517912502026,1.3106456723417443e-10
2019-05-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3215945112236582,1.3088252022864466e-10
2019-05-09,0.0,0.0,0.0,0.0,0.0,0.0,1.322381282299839,1.3048646320687344e-10
2019-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3226960896485673,1.3114196139261935e-10
2019-05-13,0.0,0.0,0.0,0.0,0.0,0.0,1.3242706209834858,1.2784631266000544e-10
2019-05-14,0.0,0.0,0.0,0.0,0.0,0.0,1.3242706209834858,1.2900255002502532e-10
2019-05-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3252154139731285,1.2975814328787384e-10
2019-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1.32442790101003,1.3095991438708958e-10
2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1.324742708358758,1.3011320969022252e-10
2019-05-20,0.0,0.0,0.0,0.0,0.0,0.0,1.3241135882525805,1.2925287564903549e-10
2019-05-21,0.0,0.0,0.0,0.0,0.0,0.0,1.3234837262594852,1.3041819924360203e-10
2019-05-22,0.0,0.0,0.0,0.0,0.0,0.0,1.3241135882525805,1.3001762841747537e-10
2019-05-23,0.0,0.0,0.0,0.0,0.0,0.0,1.3264745197202208,1.2842897445728874e-10
2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0,1.326002555992768,1.2872030535593037e-10
2019-05-28,0.0,0.0,0.0,0.0,0.0,0.0,1.327104381713316,1.2752316530274162e-10
2019-05-29,0.0,0.0,0.0,0.0,0.0,0.0,1.3272617853876798,1.2666735972111897e-10
2019-05-30,0.0,0.0,0.0,0.0,0.0,0.0,1.3283637347560475,1.27013339893921e-10
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,1.3311977427815174,1.2530180200672042e-10
2019-06-03,0.0,0.0,0.0,0.0,0.0,0.0,1.3337055679270362,1.3415989765241192e-10
2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0,1.3327589202200507,1.3707205106054342e-10
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,1.333390142339194,1.3825939867362226e-10
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3326008983065807,1.3915843965415218e-10
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3340208698670588,1.405510328958045e-10
2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3327589202200507,1.4119598271417307e-10
2019-06-11,0.0,0.0,0.0,0.0,0.0,0.0,1.3322855963665579,1.4116183016878844e-10
2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0,1.3333901423391938,1.4091259996310977e-10
2019-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1.3348099902518524,1.4149405845343952e-10
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1.3343361718070812,1.4133770555220617e-10
2019-06-17,0.0,0.0,0.0,0.0,0.0,0.0,1.333705567927036,1.4139144350477818e-10
2019-06-18,0.0,0.0,0.0,0.0,0.0,0.0,1.3338634661926865,1.4287197443813936e-10
2019-06-19,0.0,0.0,0.0,0.0,0.0,0.0,1.3367025437789055,1.4319444934732365e-10
2019-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1.337333642250229,1.4456254903155366e-10
2019-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.3367025437789055,1.443524581777483e-10
2019-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.3374911695724208,1.4417571757553915e-10
2019-06-25,0.0,0.0,0.0,0.0,0.0,0.0,1.3378068424559022,1.4276160398285684e-10
2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.336229467221052,1.4261920470104133e-10
2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0,1.337333642250229,1.431249329502465e-10
2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0,1.337333642250229,1.4386143864799716e-10
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.336480225087482,1.3443900552270785e-10
2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0,1.3372704583027046,1.347891338087755e-10
2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,1.3375862548340267,1.3586680574224188e-10
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3349001296004963,1.357121886948472e-10
2019-07-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3342677946509347,1.3496647794501743e-10
2019-07-09,0.0,0.0,0.0,0.0,0.0,0.0,1.333793728910493,1.3513471667707376e-10
2019-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.336163933964882,1.3578038453003566e-10
2019-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.335532464550058,1.360986803230705e-10
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.3356901155200795,1.367079994025235e-10
2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3360062829948602,1.3675346814886468e-10
2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0,1.335532464550058,1.3631241693876137e-10
2019-07-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3367960216188042,1.3538481663492023e-10
2019-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.338376858992708,1.3588042742690357e-10
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.0,1.3369542908279242,1.351256258415349e-10
2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,1.337112560037044,1.3545757245652476e-10
2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,1.3367960216188044,1.3642608152029094e-10
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,1.3371125600370442,1.3706721852413005e-10
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1.3363224504696414,1.3641245983562928e-10
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,1.3364802250874828,1.3732643845480877e-10
2019-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.3364802250874828,1.3707629479102225e-10
2019-07-30,0.0,0.0,0.0,0.0,0.0,0.0,1.336638370648783,1.3673981732690964e-10
2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0,1.3364802250874828,1.352438212721872e-10
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.3402797990137192,1.3482121165674916e-10
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.340596337431977,1.338060940237044e-10
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.343287408578447,1.297821183827606e-10
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0,1.343920980006241,1.3160205751525234e-10
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,1.34407924921537,1.3167979412420244e-10
2019-08-08,0.0,0.0,0.0,0.0,0.0,0.0,1.3436045652358029,1.3426337164122245e-10
2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,1.3428124773032404,1.3334878710478824e-10
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.3442375184244988,1.3172551895581444e-10
2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,1.3426543317419313,1.3377409689706526e-10
2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0,1.3443956639858081,1.2981868652749096e-10
2019-08-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3472454989326854,1.3016165939132852e-10
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3470872297235565,1.320822048739259e-10
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.3456624358979374,1.336734758962606e-10
2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,1.3466122984483502,1.326491869256352e-10
2019-08-21,0.0,0.0,0.0,0.0,0.0,0.0,1.34534577383186,1.3372835741475422e-10
2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,1.3447126969953442,1.336871742998355e-10
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.3469289605144275,1.3025310905455256e-10
2019-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.346295512734453,1.3169350717847634e-10
2019-08-27,0.0,0.0,0.0,0.0,0.0,0.0,1.3467704440096593,1.3117677702437334e-10
2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0,1.3470872297235563,1.3210050359699016e-10
2019-08-29,0.0,0.0,0.0,0.0,0.0,0.0,1.346454029239221,1.3378778064994116e-10
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,1.3469289605144275,1.3372835741475427e-10
2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0,1.347975886678788,1.3559537527899034e-10
2019-09-04,0.0,0.0,0.0,0.0,0.0,0.0,1.3490856258600472,1.3713444973954305e-10
2019-09-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3460723284954474,1.3889736458125556e-10
2019-09-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3462308450002247,1.3900462267577927e-10
