,cash,SPY,LQD,EEM,EFA,TLT,IEF,SHY
2005-10-05,0.0,3.939881299217635e-16,0.0,0.6611158644746937,3.388825654363251e-17,0.3239533950258925,0.0,0.0
2005-10-06,0.0,3.9257194990224163e-16,0.0,0.6379909837574369,3.3727792148710586e-17,0.3227186265765059,0.0,0.0
2005-10-07,0.0,3.939223997531771e-16,0.0,0.6537836432270409,3.384665702803267e-17,0.32402399307622,0.0,0.0
2005-10-10,0.0,3.905959650410827e-16,0.0,0.6516080028030095,3.3680247699176055e-17,0.3238122664185934,0.0,0.0
2005-10-11,0.0,3.900361253293297e-16,0.0,0.6544282560017937,3.37218472147759e-17,0.3231419449050471,0.0,0.0
2005-10-12,0.0,3.869731343433202e-16,0.0,0.6343650449338119,3.3496003568515375e-17,0.3200018840126598,0.0,0.0
2005-10-13,0.0,3.867425731365864e-16,0.0,0.630416896135131,3.342469440518507e-17,0.31883780360474195,0.0,0.0
2005-10-14,0.0,3.908264913777005e-16,0.0,0.6279996464359678,3.3739678261094225e-17,0.3183437072435907,0.0,0.0
2005-10-17,0.0,3.922755887866895e-16,0.0,0.6349289284588798,3.340091466944631e-17,0.3182731091932632,0.0,0.0
2005-10-18,0.0,3.880271533384717e-16,0.0,0.6188141232891002,3.3014610383749604e-17,0.31862603195154476,0.0,0.0
2005-10-19,0.0,3.9448213485458213e-16,0.0,0.6309003717849156,3.328204979012423e-17,0.3187669580787759,0.0,0.0
2005-10-20,0.0,3.87533148405653e-16,0.0,0.6055192499437033,3.252132357562871e-17,0.31961397719820883,0.0,0.0
2005-10-21,0.0,3.890480108533443e-16,0.0,0.6216341193883632,3.266395692423231e-17,0.32257734048470954,0.0,0.0
2005-10-24,0.0,3.95075101176498e-16,0.0,0.6383936658826563,3.3175071023185786e-17,0.32007259455191384,0.0,0.0
2005-10-25,0.0,3.942846305177793e-16,0.0,0.6258240060119366,3.3210729360336684e-17,0.3173208004385425,0.0,0.0
2005-10-26,0.0,3.9313196396457424e-16,0.0,0.6280803114107725,3.3151298798418514e-17,0.3149920996758592,0.0,0.0
2005-10-27,0.0,3.8894922381482684e-16,0.0,0.6131738097161729,3.3085923302565656e-17,0.3161210610408958,0.0,0.0
2005-10-28,0.0,3.945480742438642e-16,0.0,0.6292888719854737,3.3371208777201586e-17,0.3161562925727036,0.0,0.0
2005-10-31,0.0,3.95634906018135e-16,0.0,0.6405693063066877,3.3430635583634006e-17,0.3167560385337077,0.0,0.0
2005-11-01,0.0,0.0,0.0,0.8678232334429402,2.1298636537382762e-17,0.10041767985486005,2.0248989512324253e-17,2.835146761815929e-17
2005-11-02,0.0,0.0,0.0,0.881232248033029,2.1591479964126912e-17,0.09994526776741253,2.020740412583009e-17,2.834793418870422e-17
2005-11-03,0.0,0.0,0.0,0.8821979134062503,2.1580223051320577e-17,0.09927046680138862,2.013646725064788e-17,2.833376047635761e-17
2005-11-04,0.0,0.0,0.0,0.8803740594616478,2.138123309718577e-17,0.09911290565988896,2.0126681541838223e-17,2.833376047635761e-17
2005-11-07,0.0,0.0,0.0,0.8810178934242634,2.1505123192143064e-17,0.09945034898559325,2.0163367731469013e-17,2.8330261824751506e-17
2005-11-08,0.0,0.0,0.0,0.8727575824089511,2.1452565627061607e-17,0.10041767985486005,2.026366032364497e-17,2.836560307487204e-17
2005-11-09,0.0,0.0,0.0,0.8858451078712426,2.1437543757327213e-17,0.09938286460472164,2.0156037258831967e-17,2.8330261824751506e-17
2005-11-10,0.0,0.0,0.0,0.8872392257498887,2.1411269719533717e-17,0.10059757631996213,2.0270997843458177e-17,2.836915910992894e-17
2005-11-11,0.0,0.0,0.0,0.889170299784225,2.152390052931106e-17,0.10065388589858382,2.0295458591894244e-17,2.8379778526111095e-17
2005-11-14,0.0,0.0,0.0,0.8868105165323577,2.1396257339293786e-17,0.0999002758000152,2.0204971440621183e-17,2.833729042802779e-17
2005-11-15,0.0,0.0,0.0,0.8817686907645065,2.1279859200214765e-17,0.10055262719525714,2.027344603245463e-17,2.835856751602596e-17
2005-11-16,0.0,0.0,0.0,0.8892775198739588,2.1242318760120472e-17,0.10160982775213903,2.0376193860803192e-17,2.839394702178036e-17
2005-11-17,0.0,0.0,0.0,0.902364874194846,2.1606499461487693e-17,0.101857329985741,2.0415324011124742e-17,2.8418682766858324e-17
2005-11-18,0.0,0.0,0.0,0.9048320486778514,2.1756675456106562e-17,0.10138491075784474,2.0366399695382144e-17,2.8418682766858324e-17
2005-11-21,0.0,0.0,0.0,0.9053681491265206,2.1786707333707274e-17,0.1016885583397478,2.040553407400939e-17,2.843639164755245e-17
2005-11-22,0.0,0.0,0.0,0.9049392687675853,2.1858044608330342e-17,0.10182356280373465,2.0476476586932528e-17,2.847533414393354e-17
2005-11-23,0.0,0.0,0.0,0.9144863064304056,2.1963166855614104e-17,0.1014298813038959,2.042266294037318e-17,2.8439945943716905e-17
2005-11-25,0.0,0.0,0.0,0.9138427291798963,2.175291287155212e-17,0.10180109895205523,2.0483805650134348e-17,2.84647077721816e-17
2005-11-28,0.0,0.0,0.0,0.908050106071802,2.1809233021188025e-17,0.10230720681702188,2.051073009135441e-17,2.84717728921993e-17
2005-11-29,0.0,0.0,0.0,0.9000046630894679,2.17754433037801e-17,0.10133991164999868,2.039819937306665e-17,2.845054970986703e-17
2005-11-30,0.0,0.0,0.0,0.9021502628739739,2.16064994614877e-17,0.10122757097025546,2.0388422120868377e-17,2.8454086617107e-17
2005-12-01,0.0,0.0,8.417966966832345e-17,0.8354289835855795,8.750781123752667e-18,0.19139003343429223,1.4872058451052865e-17,1.024217056282185e-17
2005-12-02,0.0,0.0,8.420337126419997e-17,0.8344607741535273,8.783616150002548e-18,0.19145413897071215,1.488462537100091e-17,1.0251116288583102e-17
2005-12-05,0.0,0.0,8.398292795077373e-17,0.8412372362918965,8.822424010411282e-18,0.19059853761487075,1.48397570566177e-17,1.0239613030075145e-17
2005-12-06,0.0,0.0,8.415606620374989e-17,0.8489818306403184,8.849289031888459e-18,0.1925451500268427,1.4909745815524806e-17,1.0253678833642882e-17
2005-12-07,0.0,0.0,8.405383070336779e-17,0.8409468815730805,8.791080070661504e-18,0.19181789495906248,1.4900771946565513e-17,1.0254961985790176e-17
2005-12-08,0.0,0.0,8.422696895634393e-17,0.8346545241507373,8.789590870418832e-18,0.19305865687278656,1.496536855295637e-17,1.0267742131054081e-17
2005-12-09,0.0,0.0,8.407738221607507e-17,0.8431733462680022,8.877647969251884e-18,0.1915396896412308,1.4898974905864512e-17,1.0257507614293325e-17
2005-12-12,0.0,0.0,8.38963761415744e-17,0.8480141617622641,8.989586973433191e-18,0.19117624464788943,1.48648754403151e-17,1.0256240125624392e-17
2005-12-13,0.0,0.0,8.39671057212809e-17,0.8591461763488739,9.032872808985814e-18,0.19188208162461518,1.4900771946565513e-17,1.0261357697274337e-17
2005-12-14,0.0,0.0,8.440008411960174e-17,0.8534348372521616,9.028394833841925e-18,0.19385013917068586,1.4994079987642522e-17,1.0272860329243161e-17
2005-12-15,0.0,0.0,8.432930836045856e-17,0.849949731184372,8.944812880766613e-18,0.19337952259293945,1.4974332117783203e-17,1.0272860329243161e-17
2005-12-16,0.0,0.0,8.468342382578747e-17,0.8470456434422133,9.014960908410264e-18,0.19402128107628952,1.5001251663834585e-17,1.0279249148796844e-17
2005-12-19,0.0,0.0,8.454177994862774e-17,0.8451096879101071,8.998541980592248e-18,0.19421374642229275,1.5010233776099846e-17,1.027286032924316e-17
2005-12-20,0.0,0.0,8.461263652178512e-17,0.852369868654504,9.000034010221066e-18,0.19397843137265847,1.4985103027443496e-17,1.0271583442487211e-17
2005-12-21,0.0,0.0,8.464411358031278e-17,0.8662131476500587,9.043318902644972e-18,0.1936362827766724,1.4965368552956374e-17,1.0271583442487211e-17
2005-12-22,0.0,0.0,8.465195831211895e-17,0.8664065887592699,9.095557859099221e-18,0.1951763706257958,1.5024577128483973e-17,1.0280534807100673e-17
2005-12-23,0.0,0.0,8.49825107198814e-17,0.8715747483101969,9.09099688862832e-18,0.1963742693143667,1.506047466514763e-17,1.0285650499133215e-17
2005-12-27,0.0,0.0,8.536827064419594e-17,0.8618843140137091,9.00738569856281e-18,0.19797866552274193,1.5132239856490812e-17,1.0286923626654358e-17
2005-12-28,0.0,0.0,8.540851025083382e-17,0.8642335616881303,9.072753006744716e-18,0.19742662233872663,1.5085789857775012e-17,1.0299616056439443e-17
2005-12-29,0.0,0.0,8.517937943088198e-17,0.8643313247397315,9.075794596854033e-18,0.19785616053224106,1.510378808594265e-17,1.0291928421260107e-17
2005-12-30,0.0,0.0,8.507670522585142e-17,0.8638420461497265,9.034746805744639e-18,0.19740520424767216,1.5109204968376796e-17,1.0288081470974766e-17
2006-01-03,0.0,0.0,2.42418830267485e-16,0.5993829619654517,0.09560730884436335,0.39830129125180325,0.0,0.0
2006-01-04,0.0,0.0,2.42418830267485e-16,0.6048169200496566,0.0964012102988515,0.39925610452516186,0.0,0.0
2006-01-05,0.0,0.0,2.426203332864881e-16,0.6078941555136788,0.0959186406652032,0.3987787798420137,0.0,0.0
2006-01-06,0.0,0.0,2.422394929077406e-16,0.6205953765847467,0.0972106401992564,0.39804106147262,0.0,0.0
2006-01-09,0.0,0.0,2.4228446220464264e-16,0.6266842524366852,0.09725731244995026,0.3983012912518033,0.0,0.0
2006-01-10,0.0,0.0,2.4163513107651234e-16,0.6191551256420612,0.09638562391097237,0.3950898874987643,0.0,0.0
2006-01-11,0.0,0.0,2.412322886227073e-16,0.6264224402785904,0.0972106401992564,0.39443906719021266,0.0,0.0
2006-01-12,0.0,0.0,2.419932986849774e-16,0.6177148230497095,0.09641675805875573,0.3970861389278865,0.0,0.0
2006-01-13,0.0,0.0,2.4270989563662946e-16,0.6183694825691121,0.0967903581751623,0.39938613746122237,0.0,0.0
2006-01-17,0.0,0.0,2.4270989563662946e-16,0.6075667482794782,0.09557618435357375,0.4011659222967851,0.0,0.0
2006-01-18,0.0,0.0,2.4264266252994797e-16,0.6072394443446101,0.094284204133508,0.4010353430038504,0.0,0.0
2006-01-19,0.0,0.0,2.4259784045882697e-16,0.6268806244676728,0.09535826463307771,0.3998637353228077,0.0,0.0
2006-01-20,0.0,0.0,2.4279932711940996e-16,0.6082215627478793,0.09391060401710145,0.400905118842884,0.0,0.0
2006-01-23,0.0,0.0,2.4335906318055863e-16,0.6258986610134021,0.09521818993903379,0.4007750859068235,0.0,0.0
2006-01-24,0.0,0.0,2.4282186902233143e-16,0.6357192252501004,0.09570072094470719,0.39882229716704415,0.0,0.0
2006-01-25,0.0,0.0,2.414784828454705e-16,0.6360464775353023,0.09602761018244498,0.39448247524386826,0.0,0.0
2006-01-26,0.0,0.0,2.4112016801122435e-16,0.6511048344238828,0.0971639389775814,0.39278999823680333,0.0,0.0
2006-01-27,0.0,0.0,2.414784828454705e-16,0.6585684694417334,0.09767763310201934,0.39278999823680333,0.0,0.0
2006-01-30,0.0,0.0,2.405830392866776e-16,0.6554913889267099,0.097755458814484,0.39239927111821643,0.0,0.0
2006-01-31,0.0,0.0,2.400456815442492e-16,0.6598125033024298,0.09784884194384662,0.3934840626919482,0.0,0.0
2006-02-01,0.0,0.16425259144563922,0.16425259144563922,0.1642525914456392,0.16425259144563922,0.16425259144563922,0.16425259144563922,0.16425259144563922
2006-02-02,0.0,0.16234633624133174,0.16411420100315563,0.1600292242581684,0.1624029465472929,0.1645627506854656,0.16425259144563922,0.16425259144563922
2006-02-03,0.0,0.16154043184499847,0.1643754609417555,0.15784419035617872,0.16198615179445353,0.16573020168970845,0.16474841810147686,0.16433471697677604
2006-02-06,0.0,0.1619626383296354,0.16465219706552192,0.16159462686447382,0.16175166131134266,0.16605860020601546,0.16451055890742644,0.16425259144563922
2006-02-07,0.0,0.16052975022978822,0.16423717121197365,0.1573549996297155,0.16055333397239865,0.16527425410506438,0.16431204492830054,0.16427310034060003
2006-02-08,0.0,0.16198822537652627,0.16423717121197365,0.15784419035617872,0.16112644493949457,0.16489109198948754,0.16421287280762226,0.16421167360159955
2006-02-09,0.0,0.16171952769927625,0.16449852067297505,0.15825184929489805,0.1614390935297337,0.16563916550170363,0.16437149841096188,0.16417052588203154
2006-02-10,0.0,0.1620137720015421,0.16419103360427897,0.15800729252355084,0.1610743556964684,0.16472691561624805,0.16389558765338919,0.1640475024960314
2006-02-13,0.0,0.16171952769927622,0.16443695164131458,0.15411010394290137,0.15995413797947455,0.1647451205653576,0.16389558765338919,0.16417052588203154
2006-02-14,0.0,0.16343383289304797,0.16426785501510213,0.15800729252355086,0.1617256247706926,0.16416146371797824,0.16365732108869244,0.16417052588203154
2006-02-15,0.0,0.16400954818507177,0.1643754609417555,0.15719194891818924,0.16026672192280955,0.16456275068546555,0.16395496192509149,0.16415000699248258
2006-02-16,0.0,0.16523764559208357,0.16460614898022882,0.16126852544142128,0.16180381520127296,0.16459927500825483,0.16387568307097553,0.16427310034060003
2006-02-17,0.0,0.16478990595638918,0.16514417861349567,0.1610565530844564,0.16133488272022933,0.16591258301205747,0.16443106505213603,0.16439636359671667
2006-02-21,0.0,0.1643804997321769,0.16506731244147174,0.15963788968654388,0.16136090309915335,0.16563916550170363,0.16423263028396914,0.16427310034060003
2006-02-22,0.0,0.1653784215088376,0.16568236491096525,0.16050214207338265,0.16258533162565159,0.1667700807407002,0.1648476468014116,0.16439636359671667
2006-02-23,0.0,0.1651353513003535,0.16531329762030855,0.1604532332919055,0.16300211021676492,0.16635042862970512,0.16445085647603683,0.16425259144563925
2006-02-24,0.0,0.16555749041519868,0.16523642025798443,0.16076303607578615,0.1635492331283889,0.16609522751091785,0.16425259144563925,0.16431429803310899
2006-02-27,0.0,0.16562146476940504,0.16515953170536013,0.16223060825517582,0.16412234409548482,0.16582146672685358,0.163935102606083,0.1642320725560903
2006-02-28,0.0,0.16404790854447057,0.16532869547337375,0.15800729252355086,0.16261136816630165,0.16664239436287898,0.1645897472347321,0.1644579902274809
2006-03-01,0.0,0.116437363575928,0.0,7.49678097378137e-14,0.0,1.0346904308241551,8.548717289613705e-15,0.0
2006-03-02,0.0,0.11642839622506192,0.0,7.502802675896723e-14,0.0,1.0274853157825665,8.514538667049539e-15,0.0
2006-03-03,0.0,0.11588831713880911,0.0,7.377832906293583e-14,0.0,1.0215393678779372,8.493822315959524e-15,0.0
2006-03-06,0.0,0.11535732863340259,0.0,7.264905353091558e-14,0.0,1.012619338102588,8.466897184110455e-15,0.0
2006-03-07,0.0,0.11517732754926298,0.0,7.008941736110742e-14,0.0,1.0133058186420612,8.471047756697937e-15,0.0
2006-03-08,0.0,0.11542035602865482,0.0,7.050346506105005e-14,0.0,1.012962149500684,8.475181251163251e-15,0.0
2006-03-09,0.0,0.11464630112693948,0.0,6.978827286386018e-14,0.0,1.0133058186420612,8.483468851620632e-15,0.0
2006-03-10,0.0,0.11573531289956021,0.0,7.125629957800233e-14,0.0,1.0095314622898817,8.466897184110455e-15,0.0
2006-03-13,0.0,0.11595136349251982,0.0,7.118100899932955e-14,0.0,1.0087319025944896,8.459648404601473e-15,0.0
2006-03-14,0.0,0.117166392138728,0.0,7.340191774360765e-14,0.0,1.0154777675875448,8.508326352885898e-15,0.0
2006-03-15,0.0,0.11768842277249769,0.0,7.425261754062382e-14,0.0,1.0099892827662793,8.492790561820298e-15,0.0
2006-03-16,0.0,0.11793144177266027,0.0,7.359012340327173e-14,0.0,1.0191374722544562,8.546642003319965e-15,0.0
2006-03-17,0.0,0.11802990252683154,0.0,7.410956722288993e-14,0.0,1.0160497393989631,8.52904388177744e-15,0.0
2006-03-20,0.0,0.1178402136704032,0.0,7.453116951903607e-14,0.0,1.0176509316693436,8.545609071379209e-15,0.0
2006-03-21,0.0,0.11709920336183709,0.0,7.302549454598354e-14,0.0,1.0123911783897601,8.51039928357658e-15,0.0
2006-03-22,0.0,0.11781304619938607,0.0,7.383102118362565e-14,0.0,1.0145636276854915,8.52074980341165e-15,0.0
2006-03-23,0.0,0.11756909823475743,0.0,7.314592858829061e-14,0.0,1.0113613861019441,8.49900052038088e-15,0.0
2006-03-24,0.0,0.11765939737254848,0.0,7.377832906293583e-14,0.0,1.0187949467707875,8.536287950080306e-15,0.0
2006-03-27,0.0,0.11748771905168626,0.0,7.423003690008475e-14,0.0,1.0150213766832827,8.517647474184797e-15,0.0
2006-03-28,0.0,0.11676489938404193,0.0,7.287490744949003e-14,0.0,1.0055301613611898,8.476217127607827e-15,0.0
2006-03-29,0.0,0.11749676223638629,0.0,7.426764952410737e-14,0.0,1.0007262986356211,8.46793423835656e-15,0.0
2006-03-30,0.0,0.11728894909364088,0.0,7.46440964783233e-14,0.0,0.9937512017506365,8.443080859396647e-15,0.0
2006-03-31,0.0,0.11731607864774102,0.0,7.453116951903607e-14,0.0,0.993407032259012,8.449289051254937e-15,0.0
2006-04-03,0.0,0.41208881822748333,0.0,0.0,0.698865804832556,0.0,0.0,1.3993392413630625e-14
2006-04-04,0.0,0.4147251815431275,0.0,0.0,0.7044029916634272,0.0,0.0,1.4003920001599859e-14
2006-04-05,0.0,0.4161547278579201,0.0,0.0,0.706745683202194,0.0,0.0,1.400567318391134e-14
2006-04-06,0.0,0.41571000233071215,0.0,0.0,0.7073844369241594,0.0,0.0,1.4003920001599859e-14
2006-04-07,0.0,0.4114850764994783,0.0,0.0,0.6992915745851744,0.0,0.0,1.3995148144172211e-14
2006-04-10,0.0,0.4121206081385395,0.0,0.0,0.700569346277206,0.0,0.0,1.3998659605255379e-14
2006-04-11,0.0,0.40862635042023016,0.0,0.0,0.6958839631996725,0.0,0.0,1.4010947170816368e-14
2006-04-12,0.0,0.4093888417669687,0.0,0.0,0.692476483938221,0.0,0.0,1.4002165120468304e-14
2006-04-13,0.0,0.4088486798610762,0.0,0.0,0.6942867816156455,0.0,0.0,1.400040769110665e-14
2006-04-17,0.0,0.40868986359682674,0.0,0.0,0.697481342969775,0.0,0.0,1.4009173602664055e-14
2006-04-18,0.0,0.41517000703860923,0.0,0.0,0.7117502779856469,0.0,0.0,1.4028504476232216e-14
2006-04-19,0.0,0.41596412168261443,0.0,0.0,0.7166489092806285,0.0,0.0,1.4024993015149047e-14
2006-04-20,0.0,0.4165357402719839,0.0,0.0,0.7134541497404232,0.0,0.0,1.4019724124704223e-14
2006-04-21,0.0,0.41659945338512805,0.0,0.0,0.7182458926785797,0.0,0.0,1.4019724124704223e-14
2006-04-24,0.0,0.4158369620383895,0.0,0.0,0.7189914026333196,0.0,0.0,1.4026756390380944e-14
2006-04-25,0.0,0.41412167307442793,0.0,0.0,0.7185655007566508,0.0,0.0,1.4016217760081261e-14
2006-04-26,0.0,0.4142169095165649,0.0,0.0,0.7230378998648374,0.0,0.0,1.4005673183911336e-14
2006-04-27,0.0,0.4162181743890009,0.0,0.0,0.724315671556869,0.0,0.0,1.4028504476232218e-14
2006-04-28,0.0,0.41761586414722146,0.0,0.0,0.7244221635415425,0.0,0.0,1.4032021883185629e-14
2006-05-01,0.0,5.88418203051333e-15,0.0,1.541822034346976e-14,1.1383195310420757,0.0,0.0,0.0
2006-05-02,0.0,5.928404574769575e-15,0.0,1.5690250747428293e-14,1.1557294277292725,0.0,0.0,0.0
2006-05-03,0.0,5.906294012693971e-15,0.0,1.570780358977934e-14,1.1488657280260166,0.0,0.0,0.0
2006-05-04,0.0,5.927502334702006e-15,0.0,1.586137163410965e-14,1.1577382419908222,0.0,0.0,0.0
2006-05-05,0.0,5.9798474064081065e-15,0.0,1.6117316836252897e-14,1.1754826468068744,0.0,0.0,0.0
2006-05-08,0.0,5.972627592394167e-15,0.0,1.6234324247205337e-14,1.1744779800454501,0.0,0.0,0.0
2006-05-09,0.0,5.9843590801143e-15,0.0,1.6248946423706672e-14,1.1815089857392636,0.0,0.0,0.0
2006-05-10,0.0,5.981200766509461e-15,0.0,1.6073436461083464e-14,1.1778261769017992,0.0,0.0,0.0
2006-05-11,0.0,5.909002153001719e-15,0.0,1.5663930137442622e-14,1.1659410127320982,0.0,0.0,0.0
2006-05-12,0.0,5.831840272385653e-15,0.0,1.525440996813635e-14,1.1508747499920862,0.0,0.0,0.0
2006-05-15,0.0,5.8435712867374395e-15,0.0,1.4888778250637675e-14,1.1409981923794152,0.0,0.0,0.0
2006-05-16,0.0,5.834996692517108e-15,0.0,1.4963361388901914e-14,1.1393243016557604,0.0,0.0,0.0
2006-05-17,0.0,5.723991342000267e-15,0.0,1.445000911310692e-14,1.1029982351050494,0.0,0.0,0.0
2006-05-18,0.0,5.695112559312855e-15,0.0,1.4172125454087134e-14,1.0996504536577396,0.0,0.0,0.0
2006-05-19,0.0,5.7352731297916524e-15,0.0,1.447780082504471e-14,1.1051744592094164,0.0,0.0,0.0
2006-05-22,0.0,5.69150312567423e-15,0.0,1.3796245636558092e-14,1.0809014859325228,0.0,0.0,0.0
2006-05-23,0.0,5.6481851883272844e-15,0.0,1.3645605950466587e-14,1.0812363056181575,0.0,0.0,0.0
2006-05-24,0.0,5.69330855254606e-15,0.0,1.3550541611612495e-14,1.080566977803667,0.0,0.0,0.0
2006-05-25,0.0,5.76370315928701e-15,0.0,1.41267832074092e-14,1.0951302840494082,0.0,0.0,0.0
2006-05-26,0.0,5.793033535376554e-15,0.0,1.4084369318970075e-14,1.1040026941619538,0.0,0.0,0.0
2006-05-30,0.0,5.690151659046261e-15,0.0,1.3477413422024037e-14,1.0872627484028063,0.0,0.0,0.0
2006-05-31,0.0,5.753773784860286e-15,0.0,1.3704105040720997e-14,1.095297901596745,0.0,0.0,0.0
2006-06-01,0.0,0.0,1.9087900002861498e-14,0.0,0.3346847099925825,0.0,1.067848818120716e-15,0.7676443011505888
2006-06-02,0.0,0.0,1.9207500730465865e-14,0.0,0.3379374377029604,0.0,1.0760957655840677e-15,0.7688019037439674
2006-06-05,0.0,0.0,1.9148609066695028e-14,0.0,0.3306186663469833,0.0,1.073967354471763e-15,0.7681268672332833
2006-06-06,0.0,0.0,1.9190933416850827e-14,0.0,0.32660335641231575,0.0,1.0748993343120763e-15,0.7681268672332833
2006-06-07,0.0,0.0,1.913940617420362e-14,0.0,0.3221307809239311,0.0,1.0734359814987983e-15,0.7676443011505889
